customer_id,latitude,longitude,state,region,city,zip_code
16882,45.3657,-122.6123,OR,West,West Linn,97068
16881,45.3657,-122.6123,OR,West,West Linn,97068
16880,44.4268,-124.0687,OR,West,Waldport,97394
16878,45.4307,-122.7719,OR,West,Tigard,97224
16877,45.5946,-121.1787,OR,West,The Dalles,97058
16875,45.5946,-121.1787,OR,West,The Dalles,97058
16873,44.3976,-122.7362,OR,West,Sweet Home,97386
16872,44.0462,-123.022,OR,West,Springfield,97477
16871,44.6123,-124.0487,OR,West,South Beach,97366
16869,44.2909,-121.5493,OR,West,Sisters,97759
16866,42.6107,-122.8125,OR,West,Shady Cove,97539
16863,42.436,-123.172,OR,West,Rogue River,97537
16861,44.2726,-121.1739,OR,West,Redmond,97756
16859,45.5202,-122.6742,OR,West,Portland,97229
16858,45.5202,-122.6742,OR,West,Portland,97229
16856,45.5202,-122.6742,OR,West,Portland,97225
16855,45.5202,-122.6742,OR,West,Portland,97219
16852,45.5202,-122.6742,OR,West,Portland,97219
16851,45.5202,-122.6742,OR,West,Portland,97219
16850,45.5202,-122.6742,OR,West,Portland,97212
16849,45.5202,-122.6742,OR,West,Portland,97212
16848,45.5202,-122.6742,OR,West,Portland,97211
16847,45.5202,-122.6742,OR,West,Portland,97210
16846,45.5202,-122.6742,OR,West,Portland,97206
16843,45.3573,-122.6068,OR,West,Oregon City,97045
16842,45.3573,-122.6068,OR,West,Oregon City,97045
16841,45.3573,-122.6068,OR,West,Oregon City,97045
16839,45.5973,-122.9936,OR,West,North Plains,97133
16838,45.1473,-122.577,OR,West,Molalla,97038
16837,45.7184,-123.9351,OR,West,Manzanita,97130
16836,45.4874,-117.4296,OR,West,Lostine,97857
16835,45.4207,-122.6706,OR,West,Lake Oswego,97035
16834,45.4207,-122.6706,OR,West,Lake Oswego,97035
16833,45.4207,-122.6706,OR,West,Lake Oswego,97034
16832,43.6704,-121.5036,OR,West,La Pine,97739
16830,42.2249,-121.7817,OR,West,Klamath Falls,97603
16829,42.2249,-121.7817,OR,West,Klamath Falls,97603
16828,42.3144,-122.9653,OR,West,Jacksonville,97530
16826,45.5229,-122.9898,OR,West,Hillsboro,97124
16825,45.5229,-122.9898,OR,West,Hillsboro,97124
16824,45.5229,-122.9898,OR,West,Hillsboro,97123
16823,44.4987,-118.0373,OR,West,Hereford,97837
16820,45.4468,-122.5304,OR,West,Happy Valley,97086
16818,45.5067,-122.4367,OR,West,Gresham,97080
16817,45.5067,-122.4367,OR,West,Gresham,97080
16816,45.5067,-122.4367,OR,West,Gresham,97030
16814,43.9827,-124.0998,OR,West,Florence,97439
16813,44.0505,-123.0951,OR,West,Eugene,97402
16812,44.0505,-123.0951,OR,West,Eugene,97402
16811,44.5646,-123.262,OR,West,Corvallis,97330
16810,43.3665,-124.2179,OR,West,Coos Bay,97420
16809,45.4104,-122.5661,OR,West,Clackamas,97015
16808,44.0582,-121.3153,OR,West,Bend,97702
16807,44.0582,-121.3153,OR,West,Bend,97702
16806,44.0582,-121.3153,OR,West,Bend,97701
16805,44.0582,-121.3153,OR,West,Bend,97701
16804,44.0582,-121.3153,OR,West,Bend,97701
16803,45.4872,-122.8038,OR,West,Beaverton,97008
16801,45.4872,-122.8038,OR,West,Beaverton,97007
16800,45.4872,-122.8038,OR,West,Beaverton,97007
16796,45.4872,-122.8038,OR,West,Beaverton,97006
16795,43.1189,-124.4083,OR,West,Bandon,97411
16794,46.1879,-123.8313,OR,West,Astoria,97103
16793,42.1972,-122.7154,OR,West,Ashland,97520
16792,42.1972,-122.7154,OR,West,Ashland,97520
16791,44.3815,-123.5965,OR,West,Alsea,97324
16790,36.1012,-95.9251,OK,Central,Tulsa,74112
16789,35.473,-97.5171,OK,Central,Oklahoma City,73170
16788,35.473,-97.5171,OK,Central,Oklahoma City,73162
16784,35.473,-97.5171,OK,Central,Oklahoma City,73135
16782,35.6571,-97.4649,OK,Central,Edmond,73012
16781,35.942,-95.8833,OK,Central,Bixby,74008
16780,36.1012,-95.9251,OK,Central,Tulsa,74136
16779,36.1012,-95.9251,OK,Central,Tulsa,74132
16778,36.1012,-95.9251,OK,Central,Tulsa,74127
16777,36.1012,-95.9251,OK,Central,Tulsa,74112
16776,36.1012,-95.9251,OK,Central,Tulsa,74103
16775,35.43,-97.42,OK,Central,Tinker Afb,73145
16774,35.9154,-94.97,OK,Central,Tahlequah,74464
16773,35.473,-97.5171,OK,Central,Oklahoma City,73139
16771,35.473,-97.5171,OK,Central,Oklahoma City,73120
16770,35.473,-97.5171,OK,Central,Oklahoma City,73102
16769,36.6001,-95.9797,OK,Central,Ochelata,74051
16768,35.2226,-97.4395,OK,Central,Norman,73071
16767,36.2314,-99.1682,OK,Central,Mutual,73853
16766,35.3842,-97.7245,OK,Central,Mustang,73064
16765,35.3395,-97.4867,OK,Central,Moore,73170
16764,34.6481,-97.9581,OK,Central,Marlow,73055
16763,34.0904,-96.7717,OK,Central,Madill,73446
16762,34.6087,-98.3903,OK,Central,Lawton,73505
16761,36.5473,-97.8314,OK,Central,Kremlin,73753
16759,34.8893,-94.6008,OK,Central,Heavener,74937
16758,35.7976,-95.2505,OK,Central,Fort Gibson,74434
16757,35.6571,-97.4649,OK,Central,Edmond,73034
16756,35.6571,-97.4649,OK,Central,Edmond,73034
16755,35.6571,-97.4649,OK,Central,Edmond,73013
16754,35.6571,-97.4649,OK,Central,Edmond,73012
16753,35.6571,-97.4649,OK,Central,Edmond,73012
16752,35.6571,-97.4649,OK,Central,Edmond,73012
16751,36.0526,-95.7908,OK,Central,Broken Arrow,74014
16750,36.0526,-95.7908,OK,Central,Broken Arrow,74012
16748,36.0526,-95.7908,OK,Central,Broken Arrow,74011
16747,36.7998,-95.0711,OK,Central,Bluejacket,74333
16746,35.5187,-97.6323,OK,Central,Bethany,73008
16745,39.6848,-83.9297,OH,Central,Xenia,45385
16744,39.2312,-84.4658,OH,Central,Wyoming,45215
16743,41.6053,-81.4534,OH,Central,Wickliffe,44092
16742,39.3303,-84.4083,OH,Central,West Chester,45069
16738,38.942,-83.5724,OH,Central,Seaman,45679
16737,41.4153,-81.566,OH,Central,Maple Heights,44137
16735,40.7426,-84.1052,OH,Central,Lima,45804
16734,39.6895,-84.1688,OH,Central,Kettering,45440
16732,39.8439,-84.1247,OH,Central,Huber Heights,45424
16730,41.4648,-83.706,OH,Central,Haskins,43525
16728,41.5726,-84.0059,OH,Central,Delta,43515
16727,39.7589,-84.1916,OH,Central,Dayton,45459
16726,39.7589,-84.1916,OH,Central,Dayton,45420
16725,39.9623,-83.0007,OH,Central,Columbus,43213
16723,39.1623,-84.7492,OH,Central,Cleves,45002
16722,41.5052,-81.6934,OH,Central,Cleveland,44143
16721,41.5052,-81.6934,OH,Central,Cleveland,44114
16720,39.1015,-84.5125,OH,Central,Cincinnati,45248
16719,39.1015,-84.5125,OH,Central,Cincinnati,45240
16718,39.1015,-84.5125,OH,Central,Cincinnati,45227
16717,41.5223,-81.3379,OH,Central,Chesterland,44026
16716,40.5728,-81.0857,OH,Central,Carrollton,44615
16715,39.3292,-82.1013,OH,Central,Athens,45701
16714,39.7156,-82.953,OH,Central,Ashville,43103
16713,39.9403,-82.0132,OH,Central,Zanesville,43701
16712,40.8051,-81.9351,OH,Central,Wooster,44691
16711,40.8051,-81.9351,OH,Central,Wooster,44691
16710,41.6398,-81.4065,OH,Central,Willoughby,44094
16709,40.1262,-82.9291,OH,Central,Westerville,43081
16708,40.1262,-82.9291,OH,Central,Westerville,43081
16706,39.5423,-81.6399,OH,Central,Waterford,45786
16705,40.5678,-84.1936,OH,Central,Wapakoneta,45895
16701,41.2378,-81.9315,OH,Central,Valley City,44280
16700,40.9759,-81.4073,OH,Central,Uniontown,44685
16698,41.3126,-81.4401,OH,Central,Twinsburg,44087
16697,41.6787,-83.5127,OH,Central,Toledo,43623
16696,41.6787,-83.5127,OH,Central,Toledo,43612
16693,41.7189,-83.713,OH,Central,Sylvania,43560
16692,39.287,-84.4852,OH,Central,Springdale,45246
16689,41.4875,-82.1015,OH,Central,Sheffield Lake,44054
16688,41.6603,-80.8606,OH,Central,Rock Creek,44084
16686,40.1578,-83.0752,OH,Central,Powell,43065
16685,41.512,-82.9377,OH,Central,Port Clinton,43452
16684,41.557,-83.6272,OH,Central,Perrysburg,43551
16682,40.8437,-81.764,OH,Central,Orrville,44667
16681,41.6073,-83.4688,OH,Central,Northwood,43619
16680,41.3451,-81.5285,OH,Central,Northfield,44067
16679,40.2723,-81.606,OH,Central,Newcomerstown,43832
16678,40.0581,-82.4013,OH,Central,Newark,43055
16676,40.9623,-82.8544,OH,Central,New Washington,44854
16674,40.4898,-81.4457,OH,Central,New Philadelphia,44663
16672,40.0812,-82.8088,OH,Central,New Albany,43054
16671,40.8192,-83.1305,OH,Central,Nevada,44849
16670,39.4403,-84.3622,OH,Central,Monroe,45050
16669,41.0508,-81.3939,OH,Central,Mogadore,44260
16668,39.5151,-84.3983,OH,Central,Middletown,45044
16667,41.3614,-81.8129,OH,Central,Middleburg Heights,44130
16666,39.6428,-84.2866,OH,Central,Miamisburg,45342
16665,41.1384,-81.8637,OH,Central,Medina,44256
16659,41.5628,-83.6538,OH,Central,Maumee,43537
16658,40.7967,-81.5215,OH,Central,Massillon,44647
16657,40.7967,-81.5215,OH,Central,Massillon,44646
16656,40.2364,-83.3671,OH,Central,Marysville,43040
16655,40.5887,-83.1285,OH,Central,Marion,43302
16654,39.3151,-84.2209,OH,Central,Maineville,45039
16653,39.2606,-81.6999,OH,Central,Little Hocking,45742
16652,40.7426,-84.1052,OH,Central,Lima,45805
16650,41.2373,-82.1199,OH,Central,Lagrange,44050
16648,40.4076,-82.3268,OH,Central,Howard,43028
16647,41.2931,-84.7619,OH,Central,Hicksville,43526
16644,40.9637,-81.3312,OH,Central,Hartville,44632
16643,39.8815,-83.093,OH,Central,Grove City,43123
16642,40.0195,-82.8791,OH,Central,Gahanna,43230
16641,40.4128,-84.7764,OH,Central,Fort Recovery,45846
16639,41.0414,-83.6504,OH,Central,Findlay,45840
16638,39.8209,-84.0194,OH,Central,Fairborn,45324
16637,39.7589,-84.1916,OH,Central,Dayton,45459
16634,39.7589,-84.1916,OH,Central,Dayton,45406
16633,41.3303,-80.7254,OH,Central,Cortland,44410
16629,39.9623,-83.0007,OH,Central,Columbus,43235
16628,39.9623,-83.0007,OH,Central,Columbus,43229
16627,39.9623,-83.0007,OH,Central,Columbus,43221
16626,39.9623,-83.0007,OH,Central,Columbus,43220
16625,39.9623,-83.0007,OH,Central,Columbus,43212
16624,39.9623,-83.0007,OH,Central,Columbus,43212
16623,39.9623,-83.0007,OH,Central,Columbus,43211
16621,39.9623,-83.0007,OH,Central,Columbus,43204
16620,39.9623,-83.0007,OH,Central,Columbus,43204
16619,39.9623,-83.0007,OH,Central,Columbus,43202
16618,39.9623,-83.0007,OH,Central,Columbus,43202
16617,39.9623,-83.0007,OH,Central,Columbus,43201
16616,40.9267,-81.6304,OH,Central,Clinton,44216
16614,41.5201,-81.5562,OH,Central,Cleveland Heights,44106
16613,41.5052,-81.6934,OH,Central,Cleveland,44119
16612,39.1015,-84.5125,OH,Central,Cincinnati,45251
16611,39.1015,-84.5125,OH,Central,Cincinnati,45248
16610,39.1015,-84.5125,OH,Central,Cincinnati,45245
16609,39.1015,-84.5125,OH,Central,Cincinnati,45244
16607,39.1015,-84.5125,OH,Central,Cincinnati,45244
16603,39.1015,-84.5125,OH,Central,Cincinnati,45241
16602,39.1015,-84.5125,OH,Central,Cincinnati,45230
16601,39.1015,-84.5125,OH,Central,Cincinnati,45216
16600,39.1015,-84.5125,OH,Central,Cincinnati,45202
16597,40.8898,-81.5976,OH,Central,Canal Fulton,44614
16596,41.4398,-81.7406,OH,Central,Brooklyn,44144
16594,41.3139,-81.6851,OH,Central,Broadview Heights,44147
16593,41.3139,-81.6851,OH,Central,Broadview Heights,44147
16592,40.2648,-80.6262,OH,Central,Brilliant,43913
16591,39.9956,-82.8113,OH,Central,Blacklick,43004
16589,41.0128,-81.6051,OH,Central,Barberton,44203
16587,41.3978,-82.2224,OH,Central,Amherst,44001
16586,40.9153,-81.1059,OH,Central,Alliance,44601
16584,41.0831,-81.5185,OH,Central,Akron,44320
16583,41.0831,-81.5185,OH,Central,Akron,44314
16582,41.0831,-81.5185,OH,Central,Akron,44313
16581,40.7695,-83.8227,OH,Central,Ada,45810
16579,41.2709,-73.7776,NY,East,Yorktown Heights,10598
16574,40.9312,-73.8987,NY,East,Yonkers,10710
16573,40.9312,-73.8987,NY,East,Yonkers,10710
16572,40.9312,-73.8987,NY,East,Yonkers,10710
16571,40.9312,-73.8987,NY,East,Yonkers,10703
16570,42.6967,-73.6443,NY,East,Wynantskill,12198
16569,40.7454,-73.9054,NY,East,Woodside,11377
16567,41.034,-73.7629,NY,East,White Plains,10605
16566,40.8102,-72.643,NY,East,Westhampton Beach,11978
16565,41.0448,-73.7442,NY,East,West Harrison,10604
16563,40.7182,-73.3543,NY,East,West Babylon,11704
16561,44.32,-75.95,NY,East,Wellesley Island,13640
16560,43.2123,-77.43,NY,East,Webster,14580
16558,43.2123,-77.43,NY,East,Webster,14580
16557,42.0104,-76.5272,NY,East,Waverly,14892
16556,41.5612,-74.1885,NY,East,Walden,12586
16555,40.9504,-72.8426,NY,East,Wading River,11792
16554,40.6643,-73.7085,NY,East,Valley Stream,11580
16553,41.1182,-73.9554,NY,East,Valley Cottage,10989
16552,42.7284,-73.6918,NY,East,Troy,12180
16551,42.7284,-73.6918,NY,East,Troy,12180
16550,42.7284,-73.6918,NY,East,Troy,12180
16549,43.0207,-78.8784,NY,East,Tonawanda,14150
16546,43.0481,-76.1474,NY,East,Syracuse,13209
16545,40.8262,-73.5021,NY,East,Syosset,11791
16542,41.2295,-73.9871,NY,East,Stony Point,10980
16539,40.6428,-74.0749,NY,East,Staten Island,10314
16536,40.6428,-74.0749,NY,East,Staten Island,10314
16535,40.6428,-74.0749,NY,East,Staten Island,10312
16533,40.6428,-74.0749,NY,East,Staten Island,10309
16532,40.6428,-74.0749,NY,East,Staten Island,10309
16531,40.6428,-74.0749,NY,East,Staten Island,10304
16529,40.6428,-74.0749,NY,East,Staten Island,10304
16528,40.6428,-74.0749,NY,East,Staten Island,10301
16527,40.6782,-73.7465,NY,East,Springfield Gardens,11413
16525,41.3281,-73.6857,NY,East,Somers,10589
16523,43.2378,-77.0614,NY,East,Sodus,14551
16520,42.5442,-79.1667,NY,East,Silver Creek,14136
16519,41.9734,-74.2121,NY,East,Shokan,12481
16518,40.6659,-73.4882,NY,East,Seaford,11783
16517,42.8142,-73.9396,NY,East,Schenectady,12303
16516,42.0776,-73.9529,NY,East,Saugerties,12477
16515,43.0822,-73.7854,NY,East,Saratoga Springs,12866
16513,43.0822,-73.7854,NY,East,Saratoga Springs,12866
16511,40.6984,-73.7607,NY,East,Saint Albans,11412
16510,44.9939,-73.3649,NY,East,Rouses Point,12979
16509,40.7887,-73.6474,NY,East,Roslyn Heights,11577
16506,40.8154,-73.1123,NY,East,Ronkonkoma,11779
16505,40.8154,-73.1123,NY,East,Ronkonkoma,11779
16504,43.2128,-75.4557,NY,East,Rome,13440
16503,40.6587,-73.6412,NY,East,Rockville Centre,11570
16500,43.1573,-77.6152,NY,East,Rochester,14627
16499,43.1573,-77.6152,NY,East,Rochester,14622
16498,43.1573,-77.6152,NY,East,Rochester,14620
16497,43.1573,-77.6152,NY,East,Rochester,14620
16496,43.1573,-77.6152,NY,East,Rochester,14620
16495,43.1573,-77.6152,NY,East,Rochester,14617
16494,43.1573,-77.6152,NY,East,Rochester,14616
16493,43.1573,-77.6152,NY,East,Rochester,14609
16491,40.7081,-73.9142,NY,East,Ridgewood,11385
16488,40.7081,-73.9142,NY,East,Ridgewood,11385
16485,40.6994,-73.831,NY,East,Richmond Hill,11418
16484,41.9269,-73.9127,NY,East,Rhinebeck,12572
16483,42.6426,-73.7429,NY,East,Rensselaer,12144
16482,40.73,-73.87,NY,East,Rego Park,11374
16480,41.9951,-73.8756,NY,East,Red Hook,12571
16479,42.524,-77.2889,NY,East,Prattsburgh,14873
16478,40.8257,-73.6982,NY,East,Port Washington,11050
16477,41.0018,-73.6657,NY,East,Port Chester,10573
16475,43.091,-77.5153,NY,East,Pittsford,14534
16474,41.562,-73.6026,NY,East,Pawling,12564
16473,41.1629,-73.8615,NY,East,Ossining,10562
16471,41.1629,-73.8615,NY,East,Ossining,10562
16470,41.1629,-73.8615,NY,East,Ossining,10562
16469,42.0776,-78.4297,NY,East,Olean,14760
16468,40.7626,-73.4532,NY,East,Old Bethpage,11804
16466,40.6387,-73.6401,NY,East,Oceanside,11572
16464,40.744,-73.1387,NY,East,Oakdale,11769
16463,42.5312,-75.5235,NY,East,Norwich,13815
16462,40.9009,-73.3432,NY,East,Northport,11768
16461,40.7648,-73.9808,NY,East,New York,10280
16460,40.7648,-73.9808,NY,East,New York,10280
16458,40.7648,-73.9808,NY,East,New York,10128
16457,40.7648,-73.9808,NY,East,New York,10128
16456,40.7648,-73.9808,NY,East,New York,10128
16455,40.7648,-73.9808,NY,East,New York,10121
16454,40.7648,-73.9808,NY,East,New York,10112
16451,40.7648,-73.9808,NY,East,New York,10075
16450,40.7648,-73.9808,NY,East,New York,10069
16449,40.7648,-73.9808,NY,East,New York,10065
16448,40.7648,-73.9808,NY,East,New York,10044
16447,40.7648,-73.9808,NY,East,New York,10035
16446,40.7648,-73.9808,NY,East,New York,10033
16445,40.7648,-73.9808,NY,East,New York,10033
16444,40.7648,-73.9808,NY,East,New York,10033
16442,40.7648,-73.9808,NY,East,New York,10033
16441,40.7648,-73.9808,NY,East,New York,10032
16440,40.7648,-73.9808,NY,East,New York,10032
16438,40.7648,-73.9808,NY,East,New York,10032
16434,40.7648,-73.9808,NY,East,New York,10029
16433,40.7648,-73.9808,NY,East,New York,10028
16432,40.7648,-73.9808,NY,East,New York,10028
16431,40.7648,-73.9808,NY,East,New York,10027
16430,40.7648,-73.9808,NY,East,New York,10025
16429,40.7648,-73.9808,NY,East,New York,10024
16428,40.7648,-73.9808,NY,East,New York,10024
16427,40.7648,-73.9808,NY,East,New York,10024
16426,40.7648,-73.9808,NY,East,New York,10024
16425,40.7648,-73.9808,NY,East,New York,10024
16424,40.7648,-73.9808,NY,East,New York,10024
16423,40.7648,-73.9808,NY,East,New York,10024
16422,40.7648,-73.9808,NY,East,New York,10024
16419,40.7648,-73.9808,NY,East,New York,10024
16418,40.7648,-73.9808,NY,East,New York,10023
16416,40.7648,-73.9808,NY,East,New York,10023
16415,40.7648,-73.9808,NY,East,New York,10023
16414,40.7648,-73.9808,NY,East,New York,10023
16413,40.7648,-73.9808,NY,East,New York,10022
16412,40.7648,-73.9808,NY,East,New York,10021
16411,40.7648,-73.9808,NY,East,New York,10017
16409,40.7648,-73.9808,NY,East,New York,10016
16407,40.7648,-73.9808,NY,East,New York,10016
16406,40.7648,-73.9808,NY,East,New York,10011
16405,40.7648,-73.9808,NY,East,New York,10011
16404,40.7648,-73.9808,NY,East,New York,10011
16403,40.7648,-73.9808,NY,East,New York,10009
16402,40.7648,-73.9808,NY,East,New York,10002
16401,40.7648,-73.9808,NY,East,New York,10002
16400,40.7648,-73.9808,NY,East,New York,10001
16399,41.4768,-74.0238,NY,East,New Windsor,12553
16398,40.9115,-73.7826,NY,East,New Rochelle,10804
16395,40.9115,-73.7826,NY,East,New Rochelle,10804
16394,40.9115,-73.7826,NY,East,New Rochelle,10801
16393,41.147,-73.9903,NY,East,New City,10956
16392,41.5276,-74.2368,NY,East,Montgomery,12549
16389,40.7493,-73.6407,NY,East,Mineola,11501
16387,40.6629,-73.5515,NY,East,Merrick,11566
16386,43.2201,-78.387,NY,East,Medina,14103
16385,43.002,-75.9769,NY,East,Manlius,13104
16384,40.7979,-73.6996,NY,East,Manhasset,11030
16380,40.7455,-73.9485,NY,East,Long Island City,11109
16379,40.7455,-73.9485,NY,East,Long Island City,11102
16378,40.5885,-73.6579,NY,East,Long Beach,11561
16377,40.5885,-73.6579,NY,East,Long Beach,11561
16376,40.762,-73.7382,NY,East,Littleneck,11362
16374,40.6868,-73.3735,NY,East,Lindenhurst,11757
16372,43.426,-73.7122,NY,East,Lake George,12845
16370,40.7139,-73.8307,NY,East,Kew Gardens,11415
16369,44.505,-73.4801,NY,East,Keeseville,12944
16368,40.792,-73.5398,NY,East,Jericho,11753
16367,42.992,-76.0716,NY,East,Jamesville,13078
16365,40.6915,-73.8057,NY,East,Jamaica,11434
16364,40.75,-73.89,NY,East,Jackson Heights,11372
16363,40.75,-73.89,NY,East,Jackson Heights,11372
16362,42.4396,-76.4968,NY,East,Ithaca,14850
16361,40.8534,-73.4115,NY,East,Huntington Station,11746
16360,40.8534,-73.4115,NY,East,Huntington Station,11746
16359,40.8682,-73.4257,NY,East,Huntington,11743
16358,40.8123,-73.0784,NY,East,Holbrook,11741
16357,41.347,-74.1263,NY,East,Highland Mills,10930
16356,40.7684,-73.5251,NY,East,Hicksville,11801
16354,40.7684,-73.5251,NY,East,Hicksville,11801
16353,40.7063,-73.6187,NY,East,Hempstead,11550
16352,41.019,-73.7982,NY,East,Hartsdale,10530
16351,40.969,-73.7126,NY,East,Harrison,10528
16350,40.869,-72.5176,NY,East,Hampton Bays,11946
16349,42.8269,-75.5444,NY,East,Hamilton,13346
16348,40.869,-73.3651,NY,East,Greenlawn,11740
16347,40.8007,-73.7285,NY,East,Great Neck,11024
16345,40.8007,-73.7285,NY,East,Great Neck,11021
16344,40.8007,-73.7285,NY,East,Great Neck,11021
16343,43.3097,-73.6441,NY,East,Glens Falls,12801
16340,42.5131,-76.347,NY,East,Freeville,13068
16339,40.7227,-73.8479,NY,East,Forest Hills,11375
16338,40.7227,-73.8479,NY,East,Forest Hills,11375
16337,40.7227,-73.8479,NY,East,Forest Hills,11375
16333,40.7654,-73.8174,NY,East,Flushing,11367
16332,40.7654,-73.8174,NY,East,Flushing,11355
16330,40.7326,-73.4454,NY,East,Farmingdale,11735
16327,40.59,-73.8,NY,East,Far Rockaway,11691
16326,40.59,-73.8,NY,East,Far Rockaway,11691
16325,43.0993,-77.443,NY,East,Fairport,14450
16324,40.7009,-73.7129,NY,East,Elmont,11003
16323,40.7366,-73.8784,NY,East,Elmhurst,11373
16322,40.7366,-73.8784,NY,East,Elmhurst,11373
16321,40.732,-73.1857,NY,East,East Islip,11730
16320,43.0184,-78.6967,NY,East,East Amherst,14051
16319,40.747,-73.8601,NY,East,Corona,11368
16318,42.1429,-77.0547,NY,East,Corning,14830
16317,40.6841,-73.4008,NY,East,Copiague,11726
16316,42.6442,-78.6847,NY,East,Colden,14033
16315,43.0484,-75.3785,NY,East,Clinton,13323
16313,42.9617,-77.14,NY,East,Clifton Springs,14432
16311,43.179,-76.0407,NY,East,Cicero,13039
16309,43.6526,-73.801,NY,East,Chestertown,12817
16308,42.9034,-78.7548,NY,East,Cheektowaga,14227
16306,41.1595,-73.7649,NY,East,Chappaqua,10514
16305,42.8845,-77.2784,NY,East,Canandaigua,14424
16303,42.9333,-78.877,NY,East,Buffalo,14221
16302,40.6922,-73.9902,NY,East,Brooklyn,11238
16298,40.6922,-73.9902,NY,East,Brooklyn,11238
16297,40.6922,-73.9902,NY,East,Brooklyn,11236
16295,40.6922,-73.9902,NY,East,Brooklyn,11235
16293,40.6922,-73.9902,NY,East,Brooklyn,11235
16292,40.6922,-73.9902,NY,East,Brooklyn,11235
16287,40.6922,-73.9902,NY,East,Brooklyn,11234
16284,40.6922,-73.9902,NY,East,Brooklyn,11234
16283,40.6922,-73.9902,NY,East,Brooklyn,11230
16282,40.6922,-73.9902,NY,East,Brooklyn,11230
16281,40.6922,-73.9902,NY,East,Brooklyn,11230
16279,40.6922,-73.9902,NY,East,Brooklyn,11229
16278,40.6922,-73.9902,NY,East,Brooklyn,11229
16276,40.6922,-73.9902,NY,East,Brooklyn,11226
16275,40.6922,-73.9902,NY,East,Brooklyn,11226
16274,40.6922,-73.9902,NY,East,Brooklyn,11226
16272,40.6922,-73.9902,NY,East,Brooklyn,11222
16271,40.6922,-73.9902,NY,East,Brooklyn,11222
16270,40.6922,-73.9902,NY,East,Brooklyn,11221
16268,40.6922,-73.9902,NY,East,Brooklyn,11220
16266,40.6922,-73.9902,NY,East,Brooklyn,11219
16265,40.6922,-73.9902,NY,East,Brooklyn,11216
16262,40.6922,-73.9902,NY,East,Brooklyn,11216
16261,40.6922,-73.9902,NY,East,Brooklyn,11216
16260,40.6922,-73.9902,NY,East,Brooklyn,11215
16258,40.6922,-73.9902,NY,East,Brooklyn,11214
16257,40.6922,-73.9902,NY,East,Brooklyn,11211
16256,40.6922,-73.9902,NY,East,Brooklyn,11210
16255,40.6922,-73.9902,NY,East,Brooklyn,11205
16253,40.6922,-73.9902,NY,East,Brooklyn,11204
16252,40.6922,-73.9902,NY,East,Brooklyn,11204
16250,40.6922,-73.9902,NY,East,Brooklyn,11204
16249,40.8262,-73.9231,NY,East,Bronx,10473
16248,40.8262,-73.9231,NY,East,Bronx,10471
16247,40.8262,-73.9231,NY,East,Bronx,10469
16245,40.8262,-73.9231,NY,East,Bronx,10460
16244,40.8262,-73.9231,NY,East,Bronx,10456
16243,40.8262,-73.9231,NY,East,Bronx,10451
16242,43.2137,-77.9392,NY,East,Brockport,14420
16241,40.6687,-73.5271,NY,East,Bellmore,11710
16240,40.7684,-73.7771,NY,East,Bayside,11361
16239,40.7684,-73.7771,NY,East,Bayside,11361
16236,40.7684,-73.7771,NY,East,Bayside,11361
16235,40.7251,-73.2454,NY,East,Bayshore,11706
16233,43.0009,-73.849,NY,East,Ballston Spa,12020
16232,42.9117,-73.8682,NY,East,Ballston Lake,12019
16230,43.1587,-76.3327,NY,East,Baldwinsville,13027
16229,40.6957,-73.3257,NY,East,Babylon,11702
16227,40.75,-73.94,NY,East,Astoria,11105
16226,42.9434,-74.185,NY,East,Amsterdam,12010
16225,40.679,-73.4171,NY,East,Amityville,11701
16224,42.9784,-78.7998,NY,East,Amherst,14228
16222,42.7006,-74.0337,NY,East,Altamont,12009
16221,42.9012,-78.2567,NY,East,Alexander,14005
16218,42.9001,-78.492,NY,East,Alden,14004
16217,42.6512,-73.755,NY,East,Albany,12208
16216,42.6512,-73.755,NY,East,Albany,12208
16215,42.6512,-73.755,NY,East,Albany,12205
16214,42.6512,-73.755,NY,East,Albany,12205
16213,42.1052,-77.2341,NY,East,Addison,14801
16212,38.9939,-119.1632,NV,West,Yerington,89447
16211,39.5293,-119.8137,NV,West,Reno,89523
16210,39.5293,-119.8137,NV,West,Reno,89521
16209,39.5293,-119.8137,NV,West,Reno,89521
16208,39.5293,-119.8137,NV,West,Reno,89512
16207,39.5293,-119.8137,NV,West,Reno,89509
16206,39.5293,-119.8137,NV,West,Reno,89509
16205,39.5293,-119.8137,NV,West,Reno,89509
16204,39.5293,-119.8137,NV,West,Reno,89506
16203,36.2083,-115.9839,NV,West,Pahrump,89048
16202,36.2008,-115.1121,NV,West,North Las Vegas,89085
16201,36.2008,-115.1121,NV,West,North Las Vegas,89084
16200,36.804,-114.0681,NV,West,Mesquite,89027
16198,36.1663,-115.1492,NV,West,Las Vegas,89178
16193,36.1663,-115.1492,NV,West,Las Vegas,89170
16191,36.1663,-115.1492,NV,West,Las Vegas,89169
16190,36.1663,-115.1492,NV,West,Las Vegas,89147
16189,36.1663,-115.1492,NV,West,Las Vegas,89139
16188,36.1663,-115.1492,NV,West,Las Vegas,89135
16187,36.1663,-115.1492,NV,West,Las Vegas,89135
16186,36.1663,-115.1492,NV,West,Las Vegas,89123
16185,36.1663,-115.1492,NV,West,Las Vegas,89121
16184,36.1663,-115.1492,NV,West,Las Vegas,89121
16183,36.1663,-115.1492,NV,West,Las Vegas,89108
